25.44,0,0.06,375,no
25.06,2,0.07,360,no
26,0,0.07,990,no
25.19,14,0.08,360,no
26.06,0,0.06,955,no
25.06,2,0.08,355,no
25.06,4,0.07,360,no
25.81,10,0.07,470,no
25.88,14,0.07,705,no
25.13,0,0.08,345,no
25.38,0,0.07,375,no
25.81,0,0.07,765,no
25.19,0,0.08,360,no
25.94,0,0.07,860,no
25.13,5,0.08,345,no
25.44,0,0.07,375,no
25.19,0,0.07,345,no
25.31,0,0.07,360,no
25.19,0,0.08,345,no
25.63,0,0.07,495,no
25.81,0,0.07,765,no
25.06,7,0.08,355,no
25.38,0,0.08,355,no
25.19,0,0.07,360,no
25.13,0,0.08,345,no
25.13,5,0.07,360,no
25.31,0,0.08,370,no
25.13,10,0.08,360,no
25.31,0,0.07,370,no
25.06,6,0.08,350,no
25.31,0,0.08,355,no
25.13,0,0.07,345,no
25.44,0,0.08,350,no
25.63,0,0.07,600,no
25.06,9,0.08,360,no
25.44,0,0.08,350,no
25.06,4,0.08,350,no
25.81,0,0.06,725,no
25.19,0,0.08,345,no
25.13,0,0.08,345,no
25.06,2,0.08,345,no
25.13,0,0.08,345,no
25.25,0,0.07,355,no
25.44,0,0.08,350,no
25.06,5,0.07,360,no
25.06,1,0.08,355,no
25.31,0,0.08,360,no
25.13,10,0.08,355,no
25.19,13,0.08,355,no
25.44,0,0.07,355,no
25.25,0,0.07,345,no
25.44,0,0.07,370,no
25.31,0,0.07,370,no
25.13,0,0.07,360,no
25.25,0,0.06,365,no
25.38,0,0.07,355,no
25.38,0,0.07,375,no
25.5,0,0.07,390,no
25.25,0,0.07,345,no
25.13,0,0.07,355,no
25.63,0,0.07,505,no
25.13,1,0.07,360,no
25.38,0,0.08,355,no
25.25,0,0.06,360,no
25.44,15,0.07,355,no
25.38,0,0.09,355,no
25.38,0,0.08,360,no
25.06,4,0.08,345,no
25.88,12,0.1,545,no
25.69,0,0.07,550,no
25.13,6,0.08,345,no
25.19,0,0.07,345,no
25.44,0,0.06,370,no
25.56,0,0.06,495,no
25.19,0,0.07,365,no
25.25,0,0.07,345,no
25.25,0,0.08,360,no
25.69,0,0.07,545,no
25.13,0,0.08,345,no
25.25,0,0.07,365,no
25.44,0,0.07,380,no
25.31,0,0.07,355,no
25.13,0,0.08,345,no
25.19,0,0.07,360,no
25.94,0,3.16,845,no
25.31,0,0.07,370,no
25.13,8,0.09,360,no
25.31,0,0.07,370,no
25.63,0,0.07,590,no
25.13,0,0.06,360,no
25.88,14,0.1,540,no
25.06,4,0.08,360,no
25.06,2,0.07,350,no
25.38,0,0.06,375,no
25.25,0,0.07,345,no
25,7,0.08,355,no
25.44,0,0.08,350,no
25.44,0,0.07,380,no
25.25,14,0.08,360,no
25.13,0,0.08,360,no
25.44,3,0.07,350,no
25.25,0,0.07,360,no
26,15,0.08,645,no
25.94,14,0.09,645,no
25.5,0,0.06,410,no
25.44,0,0.07,370,no
25.38,0,0.08,355,no
25.25,0,0.08,360,no
25.13,6,0.07,360,no
25.44,0,0.07,350,no
25.56,0,0.07,475,no
25.38,0,0.08,355,no
25.13,0,0.08,345,no
25.06,1,0.07,350,no
25.19,0,0.07,355,no
25.31,17,0.08,355,no
25.19,16,0.08,355,no
25.13,11,0.09,355,no
25.19,0,0.08,360,no
26.19,20,0.07,970,no
25.19,0,0.07,360,no
25.31,0,0.07,365,no
25.81,0,0.08,755,no
25.19,0,0.06,360,no
25.56,0,0.07,440,no
25.13,0,0.08,355,no
25.19,0,0.07,345,no
25.25,0,0.07,360,no
25.38,0,0.08,355,no
26,17,0.07,805,no
25.38,0,0.07,355,no
25.06,1,0.08,355,no
25.31,0,0.06,370,no
25.5,0,0.06,385,no
25.19,0,0.08,360,no
25.19,0,0.08,360,no
25.13,0,0.08,345,no
25.19,0,0.08,355,no
25.19,13,0.08,355,no
25.25,0,0.07,365,no
25.13,0,0.08,345,no
