25.44,0,0.07,375,no
25.44,1,0.08,350,no
25.38,15,0.08,355,no
25.5,0,0.06,380,no
25.13,0,0.08,345,no
25.44,0,0.08,355,no
25.31,0,0.07,360,no
25.94,0,0.08,835,no
25.44,0,0.08,355,no
25.94,15,0.07,630,no
25.25,17,0.08,355,no
25.31,0,0.07,370,no
25.5,0,0.07,410,no
25.75,10,0.06,455,no
25.94,0,0.07,840,no
25.13,5,0.08,360,no
25.44,0,0.06,375,no
26,17,0.06,815,no
25.19,12,0.08,360,no
25.44,0,0.08,355,no
25.44,0,0.07,380,no
25.5,0,0.07,390,no
25.13,0,0.08,345,no
25.06,1,0.08,345,no
25.13,0,0.08,345,no
25.19,0,0.07,355,no
25.44,8,0.09,355,no
25.25,0,0.11,345,no
25.38,0,0.08,355,no
25.25,0,0.08,365,no
25.44,0,0.07,385,no
25.38,0,0.08,355,no
25.19,0,0.07,345,no
25.38,0,0.08,355,no
25.06,7,0.07,355,no
25.25,0,0.08,355,no
25.5,0,0.07,390,no
25.38,0,0.07,370,no
25.63,0,0.08,485,no
25.19,0,0.08,360,no
26.25,0,0.07,1180,no
25.94,0,0.07,835,no
25.63,0,0.08,510,no
25.25,0,0.07,360,no
25.44,0,0.07,350,no
25.81,11,0.08,490,no
25.19,0,0.07,360,no
25.56,0,0.06,440,no
25.13,0,0.08,345,no
25.69,0,0.07,605,no
25.13,6,0.07,360,no
25.31,0,0.08,355,no
25.44,2,0.07,350,no
25.06,6,0.08,350,no
25.31,0,0.07,365,no
25.44,0,0.07,385,no
25.44,16,0.08,355,no
25.06,0,0.08,360,no
25.31,0,0.07,355,no
25.44,0,0.08,355,no
26.19,0,0.06,1025,no
25.13,13,0.07,355,no
25.44,0,0.08,355,no
25.88,0,0.07,820,no
25.06,7,0.07,355,no
25.06,9,0.07,355,no
25.19,0,0.07,345,no
25.38,17,0.09,355,no
25.5,0,0.06,390,no
25.19,14,0.08,360,no
25.19,0,0.07,345,no
26.06,18,0.56,950,no
25.44,0,0.08,375,no
26.06,19,0.13,945,no
25.44,0,0.07,355,no
25.56,0,0.06,385,no
25.13,0,0.09,345,no
25.13,0,0.07,360,no
25.13,0,0.07,345,no
25.5,0,0.06,415,no
25.38,20,0.08,355,no
25.25,0,0.07,355,no
25.25,17,0.08,355,no
25.5,0,0.07,385,no
25.13,0,0.08,350,no
25.25,17,0.07,355,no
25.13,6,0.08,345,no
25.19,0,0.07,345,no
25.06,6,0.08,360,no
25.38,0,0.07,355,no
25.31,0,0.06,370,no
25.06,1,0.08,355,no
25.13,0,0.08,345,no
25.44,0,0.07,380,no
25.06,4,0.08,345,no
25.38,0,0.07,355,no
25.25,0,0.07,360,no
25.13,12,0.08,355,no
25.13,6,0.07,360,no
25.69,0,0.06,620,no
25.06,6,0.07,350,no
25.31,0,0.08,355,no
25.06,6,0.08,350,no
25.19,0,0.07,360,no
25.38,0,0.06,365,no
25.38,0,0.08,355,no
25.31,0,0.07,365,no
25.38,14,0.07,355,no
25.06,0,0.08,355,no
25.19,0,0.08,355,no
25.31,0,0.07,355,no
25.25,0,0.07,355,no
25.19,0,0.07,345,no
25.19,0,0.08,360,no
25.13,0,0.07,360,no
25.06,3,0.08,355,no
25.25,0,0.07,345,no
25.06,9,0.07,355,no
25.06,6,0.08,350,no
25.19,0,0.07,345,no
25.63,0,0.07,515,no
25.25,0,0.08,345,no
25.44,6,0.08,350,no
25.25,0,0.07,345,no
25.13,0,0.07,355,no
25.31,0,0.08,355,no
25.19,0,0.06,360,no
25.25,0,0.08,360,no
25.13,0,0.08,345,no
25.25,0,0.08,355,no
25.38,0,0.06,365,no
25.31,0,0.07,370,no
25.19,0,0.07,355,no
25.38,0,0.08,355,no
25.69,0,0.06,580,no
25.06,6,0.08,360,no
25.38,0,0.07,355,no
25.13,10,0.08,355,no
25.69,0,0.08,665,no
25.06,6,0.08,350,no
25.13,5,0.08,345,no
25.19,0,0.07,355,no
25.38,0,0.07,355,no
25.13,0,0.07,345,no
25.38,0,0.08,355,no
25.44,0,0.08,350,no
25.31,0,0.07,360,no
25.88,13,0.08,540,no
25.38,0,0.06,380,no
25.31,0,0.07,350,no
25.31,0,0.07,345,no
25.06,0,0.08,355,no
25.19,0,0.06,365,no
25.75,0,0.07,685,no
25.06,5,0.07,350,no
25.63,0,0.07,550,no
25.19,12,0.09,355,no
25.31,16,0.07,355,no
25.44,13,0.07,355,no
25.31,0,0.07,370,no
25.13,0,0.08,345,no
25.31,0,0.07,355,no
25.5,0,0.07,430,no
25.38,10,0.09,355,no
25.06,2,0.08,350,no
26.13,116,0.07,620,yes
26.19,164,1.52,965,yes
26.13,115,0.53,625,yes
26.31,150,0.11,1045,yes
26.19,117,0.64,715,yes
25.88,120,0.09,410,yes
26.31,149,0.12,1030,yes
26.19,165,0.08,955,yes
25.56,155,0.44,570,yes
26,161,0.95,585,yes
25.5,155,0.29,540,yes
25.56,124,0.59,370,yes
25.88,2,1.28,760,yes
26.19,114,0.09,1025,yes
25.5,155,0.17,550,yes
26.19,149,1.1,780,yes
26.25,150,0.82,1080,yes
26.31,150,1.65,1210,yes
25.81,159,2.88,660,yes
26.25,148,0.24,890,yes
25.69,157,0.8,650,yes
25.44,155,1.53,500,yes
26.13,114,0.36,625,yes
26.38,150,0.75,1215,yes
25.63,124,0.73,380,yes
25.5,155,0.5,525,yes
25.94,160,0.55,545,yes
26.31,148,0.43,1045,yes
25.38,157,0.58,450,yes
26.25,149,0.42,865,yes
25.44,157,0.63,460,yes
26.25,150,0.46,1120,yes
26.25,150,0.25,1050,yes
26.25,150,0.47,880,yes
26.13,119,0.49,565,yes
26.06,117,1.04,625,yes
26.25,150,0.24,985,yes
26.06,117,0.14,510,yes
