25,7,0.08,355,no
25.19,0,0.07,360,no
25.19,13,0.08,355,no
25.19,0,0.07,345,no
25.38,0,0.07,370,no
25.63,0,0.07,530,no
25.13,6,0.06,360,no
25.13,0,0.07,345,no
25.19,0,0.07,360,no
25.5,0,0.07,390,no
25.25,0,0.06,365,no
25.44,0,0.08,355,no
25,3,0.08,350,no
25.19,0,0.08,360,no
25.44,0,0.08,355,no
25.19,12,0.1,360,no
25.19,0,0.08,345,no
26,15,0.08,630,no
25.88,0,0.07,835,no
25.38,0,0.08,355,no
25.88,14,0.06,690,no
25.19,0,0.08,360,no
25.25,0,0.07,345,no
25.75,0,0.07,665,no
25.38,0,0.08,355,no
25.31,0,0.07,370,no
25.44,0,0.07,370,no
25.06,0,0.08,355,no
25.44,0,0.08,355,no
25.56,0,0.06,465,no
25.25,0,0.07,355,no
25.31,0,0.07,355,no
25.19,0,0.07,355,no
25.5,0,0.07,390,no
25.75,0,0.07,740,no
25.13,0,0.07,360,no
25.44,0,0.08,370,no
25.38,18,0.08,355,no
25.19,0,0.07,360,no
25.19,0,0.07,345,no
25.31,0,0.07,350,no
25.75,0,0.07,725,no
25.44,1,0.08,350,no
25.38,0,0.07,350,no
25.44,7,0.08,355,no
25.06,5,0.08,360,no
25.13,0,0.08,345,no
25.44,7,0.08,350,no
25.38,0,0.07,375,no
25.25,18,0.08,355,no
25.25,0,0.07,345,no
25.25,0,0.07,345,no
25.31,17,0.08,355,no
25.38,0,0.07,355,no
25.75,0,0.07,715,no
25.19,0,0.07,355,no
25.5,0,0.06,410,no
25.13,0,0.07,360,no
25.75,0,0.07,665,no
25.06,1,0.07,345,no
25.69,0,0.06,650,no
25.25,0,0.07,360,no
25.25,0,0.07,345,no
25.31,17,0.07,355,no
25.19,0,0.08,355,no
25.31,0,0.07,345,no
25,7,0.07,355,no
25.25,0,0.07,360,no
25.38,0,0.06,365,no
25.13,0,0.08,345,no
25.44,13,0.08,355,no
25.88,14,0.07,530,no
25.31,0,0.07,370,no
25.31,0,0.08,355,no
25.38,0,0.08,355,no
25.44,0,0.08,355,no
25.44,5,0.08,355,no
25.38,0,0.08,355,no
25.69,0,0.07,595,no
25.69,0,0.07,625,no
25.44,0,0.07,375,no
25.38,0,0.08,355,no
25.38,0,0.07,370,no
25.38,0,0.07,355,no
25.25,17,0.08,355,no
25.31,0,0.07,370,no
25.31,0,0.07,355,no
25,7,0.07,355,no
25.44,0,0.08,355,no
25.06,1,0.08,355,no
25.5,0,0.07,380,no
25.44,11,0.08,355,no
25.44,0,0.07,390,no
25.13,0,0.07,360,no
25.19,12,0.07,355,no
25.06,0,0.08,345,no
25.56,0,0.07,475,no
25.13,11,0.08,355,no
25.13,10,0.08,355,no
25.56,0,0.07,425,no
25.69,0,0.06,570,no
25.38,0,0.07,355,no
25.06,6,0.08,350,no
25.38,0,0.07,375,no
25.38,0,0.08,355,no
25.13,9,0.08,355,no
25.13,0,0.08,345,no
25.25,0,0.07,345,no
25.06,2,0.08,345,no
25.13,2,0.09,345,no
25.19,0,0.07,345,no
25.06,7,0.08,360,no
25.38,0,0.06,365,no
25.69,0,0.07,565,no
25.19,0,0.08,360,no
25.38,19,0.08,355,no
25.44,0,0.06,375,no
25.31,0,0.06,360,no
25.25,16,0.1,355,no
25.19,0,0.08,360,no
25.19,0,0.07,360,no
25.81,11,0.07,510,no
25.56,0,0.07,475,no
25.44,10,0.09,355,no
25.19,0,0.07,345,no
25.38,0,0.08,355,no
26,0,0.06,925,no
25.31,16,0.08,355,no
25.38,0,0.07,355,no
25.31,0,0.08,355,no
25.44,0,0.08,355,no
25.25,0,0.08,355,no
25.44,0,0.08,350,no
25.5,0,0.07,385,no
25.38,0,0.07,355,no
25.13,10,0.08,355,no
25.38,19,0.08,355,no
25.13,0,0.07,355,no
25.94,0,0.07,970,no
25.38,18,0.08,355,no
25.13,0,0.08,360,no
25.06,9,0.08,355,no
25.38,0,0.08,350,no
25.31,16,0.07,355,no
25,7,0.09,355,no
25.44,0,0.07,380,no
25.44,1,0.08,350,no
25.38,20,0.08,355,no
25.94,0,0.08,840,no
25.44,9,0.07,355,no
25.56,0,0.07,430,no
25.31,0,0.08,365,no
25.31,0,0.08,370,no
25.13,0,0.08,345,no
25.88,0,0.06,830,no
25.06,6,0.08,360,no
25.38,0,0.08,355,no
25.44,0,0.08,355,no
26.19,0,1.58,1025,no
25.38,0,0.08,355,no
25.06,0,0.08,355,no
25.44,11,0.07,355,no
25.31,0,0.07,355,no
25.13,0,0.08,355,no
25.44,0,0.07,365,no
25.88,121,0.08,420,yes
25.25,123,0.48,440,yes
25.94,142,0.36,825,yes
26.31,150,0.48,1135,yes
25.5,10,0.37,370,yes
25.25,123,0.1,435,yes
26.31,150,0.73,1220,yes
26.19,116,0.22,730,yes
25.44,155,2.95,510,yes
25.5,155,0.73,500,yes
26.13,119,0.34,560,yes
26.06,160,0.07,615,yes
25.69,9,0.36,425,yes
25.63,123,0.62,375,yes
26.25,150,0.24,1010,yes
26.19,115,0.53,725,yes
25.81,159,1.05,390,yes
26,120,0.1,565,yes
25.94,148,0.44,785,yes
25.88,160,0.71,450,yes
25.44,122,0.27,360,yes
25.81,5,0.19,635,yes
25.69,8,0.16,465,yes
25.69,123,0.76,380,yes
26.06,116,0.15,520,yes
26,142,0.56,840,yes
26.19,115,0.08,1025,yes
25.81,119,0.51,415,yes
26.31,148,1.73,930,yes
25.06,123,1.66,390,yes
25.94,120,1.49,575,yes
25.69,9,0.09,415,yes
26.25,114,0.26,1025,yes
26.13,164,0.11,910,yes
25.88,3,1.18,720,yes
26.25,148,0.39,1060,yes
25.56,123,0.45,370,yes
25.44,157,3.51,450,yes
