25.19,0,0.08,355,no
25.69,0,0.07,670,no
25.69,0,0.07,645,no
25.38,0,0.06,365,no
25.31,0,0.08,355,no
25.5,0,0.07,390,no
25.38,0,0.08,355,no
25.94,14,0.07,635,no
25.19,0,0.07,360,no
25.06,1,0.07,360,no
25.38,0,0.07,355,no
25.19,0,0.07,355,no
25.56,0,0.08,530,no
25.81,0,0.07,785,no
25.13,10,0.08,355,no
25.44,5,0.08,350,no
25.25,0,0.06,360,no
25.13,10,0.08,355,no
25.13,0,0.08,345,no
25.44,0,0.08,355,no
25.13,0,0.07,355,no
25.38,20,0.09,355,no
25.19,0,0.07,355,no
25.44,1,0.07,350,no
25.06,6,0.07,350,no
25.19,0,0.07,345,no
25.38,0,0.07,355,no
25.13,0,0.08,345,no
25.31,20,0.07,355,no
25.75,0,0.06,650,no
25.38,0,0.08,355,no
25.13,0,0.08,360,no
25.38,0,0.08,375,no
25.31,0,0.07,355,no
25.63,0,0.07,475,no
25.13,6,0.08,345,no
25.44,4,0.07,350,no
25.31,0,0.07,355,no
25.38,0,0.08,355,no
25.19,0,0.06,360,no
25.19,0,0.07,345,no
25.81,0,0.07,775,no
25.06,5,0.08,350,no
25.13,10,0.09,360,no
25.13,0,0.08,345,no
25.31,0,0.07,360,no
25.06,2,0.08,345,no
25.75,9,0.07,435,no
25.13,0,0.07,360,no
25.06,0,0.08,355,no
25.44,0,0.08,350,no
25.38,0,0.07,375,no
25.56,0,0.07,460,no
25.19,0,0.08,355,no
25.19,0,0.07,360,no
25.06,1,0.08,355,no
25.06,0,0.08,355,no
25.06,0,0.07,355,no
25.94,0,0.08,845,no
25.38,0,0.08,370,no
25.38,0,0.06,375,no
25.19,0,0.08,345,no
25.44,0,0.08,355,no
25.31,0,0.07,370,no
25.88,14,0.09,535,no
25.06,3,0.07,345,no
25.25,0,0.07,355,no
25.44,0,0.08,350,no
25.19,0,0.07,350,no
25.38,0,0.07,380,no
25.06,6,0.08,360,no
25.38,0,0.07,350,no
25.25,0,0.07,345,no
25.38,18,0.07,355,no
25.38,0,0.07,370,no
25.44,0,0.06,375,no
25.38,0,0.07,355,no
25.38,0,0.07,355,no
25.25,0,0.07,360,no
25.25,16,0.08,355,no
25.19,0,0.07,345,no
25.44,3,0.08,350,no
25.44,9,0.08,355,no
25.38,0,0.08,370,no
25.19,14,0.08,355,no
25.5,0,0.07,415,no
25.31,0,0.06,370,no
25.38,0,0.07,370,no
25.56,0,0.07,505,no
25.25,0,0.07,365,no
25.44,7,0.08,355,no
25.38,0,0.07,365,no
25.13,0,0.08,345,no
25.19,0,0.08,345,no
25.25,0,0.07,345,no
25.25,0,0.06,365,no
25.63,0,0.07,520,no
25.13,0,0.08,355,no
25.38,0,0.08,355,no
25,6,0.08,360,no
25.31,0,0.08,355,no
25.06,0,0.08,345,no
25.44,0,0.08,355,no
25.13,11,0.07,355,no
25.31,0,0.07,355,no
25.19,0,0.07,360,no
25.38,0,0.08,355,no
25.44,6,0.07,350,no
25.56,0,0.08,445,no
25.06,4,0.08,360,no
25,6,0.08,360,no
25.31,0,0.07,355,no
25.38,0,0.07,365,no
25.81,12,0.19,535,no
25.13,0,0.08,360,no
25.31,0,0.07,355,no
25.31,0,0.08,355,no
25.5,0,0.06,390,no
25.31,17,0.07,355,no
25.19,0,0.07,355,no
25.81,0,0.07,695,no
25.31,0,0.08,355,no
25.56,0,0.07,475,no
25.19,0,0.07,360,no
25.31,0,0.07,365,no
25.63,0,0.07,590,no
25.19,0,0.08,350,no
25.44,0,0.08,350,no
25.25,0,0.07,365,no
25.69,0,0.07,640,no
25.44,14,0.08,355,no
25.25,0,0.07,355,no
25.31,0,0.07,365,no
25.31,0,0.08,355,no
25.13,0,0.08,345,no
25.69,0,0.1,535,no
25.13,6,0.08,350,no
25.88,0,0.06,740,no
25.19,10,0.08,360,no
25.5,0,0.07,380,no
25.19,14,0.08,355,no
25.25,0,0.07,355,no
25.06,7,0.07,355,no
25.44,0,0.07,350,no
25.19,0,0.07,355,no
25.94,14,0.08,715,no
25.25,0,0.08,345,no
25.44,0,0.07,380,no
25.31,0,0.07,365,no
25.88,0,0.07,755,no
25.69,0,0.07,630,no
25.06,4,0.07,350,no
25.5,0,0.08,380,no
25.13,0,0.06,360,no
25.38,0,0.07,355,no
25.13,7,0.06,360,no
25.06,9,0.08,355,no
25.44,3,0.08,355,no
25.75,0,0.07,725,no
25.19,0,0.07,345,no
25.13,10,0.08,355,no
25.25,0,0.07,345,no
25.81,10,0.07,470,no
25.38,0,0.08,355,no
25.19,0,0.07,345,no
26.19,118,0.8,670,yes
25.56,151,2.12,570,yes
25.94,146,0.54,830,yes
26.25,117,0.2,1060,yes
25.94,142,0.25,845,yes
26.06,160,0.61,590,yes
26.25,115,1.64,1005,yes
26.13,119,0.82,650,yes
26.13,116,0.24,620,yes
26.25,150,0.22,970,yes
25.69,124,0.8,380,yes
25.56,155,0.55,585,yes
25.5,10,0.08,370,yes
26.25,150,0.12,1035,yes
26,165,0.71,865,yes
25.75,160,1.46,390,yes
26.25,114,0.72,1025,yes
26.19,117,0.54,735,yes
25.69,124,0.21,380,yes
25.5,155,0.33,545,yes
26.25,150,0.61,810,yes
26.13,118,0.68,605,yes
26.06,161,1.2,615,yes
26.38,0,1.58,1265,yes
26.19,150,0.11,820,yes
26.31,150,0.97,1200,yes
26.19,114,0.1,795,yes
26.31,150,2.58,1200,yes
26.06,119,0.08,475,yes
26.25,149,1.59,1060,yes
26.13,119,0.8,570,yes
26.25,150,0.09,1070,yes
25.81,160,0.96,685,yes
25.94,142,0.38,835,yes
26.25,149,0.08,950,yes
26.13,165,0.48,935,yes
25.63,10,0.07,380,yes
25.88,120,0.22,420,yes
