25.5,0,0.07,385,no
25.25,0,0.07,345,no
25.19,0,0.08,355,no
25.25,17,0.09,355,no
25.13,6,0.08,345,no
25.31,0,0.07,365,no
25.19,0,0.07,345,no
25.19,14,0.09,355,no
25.44,0,0.08,355,no
25.25,0,0.08,355,no
25.25,0,0.07,355,no
25.38,0,0.08,350,no
25.19,0,0.07,345,no
25.44,0,0.07,380,no
25.44,0,0.08,355,no
26.13,18,0.07,965,no
25.31,0,0.06,365,no
25.06,6,0.08,345,no
26.19,0,0.08,1020,no
25.44,0,0.07,350,no
25.38,17,0.08,355,no
25.13,0,0.07,345,no
25,3,0.08,355,no
25.38,16,0.08,355,no
25.06,5,0.07,360,no
25.19,0,0.07,345,no
25.19,0,0.07,345,no
25.44,0,0.07,350,no
25.38,0,0.08,355,no
25.5,0,0.07,380,no
25.56,0,0.07,420,no
25.44,0,0.07,385,no
25.38,0,0.07,355,no
25.13,6,0.07,360,no
26.06,0,0.07,1040,no
25.44,0,0.07,365,no
25.94,14,0.07,635,no
25.13,0,0.07,355,no
25.44,0,0.08,355,no
25.25,0,0.06,365,no
25.63,0,0.07,580,no
25.06,0,0.08,345,no
25.31,0,0.08,355,no
25.19,0,0.08,360,no
25.38,0,0.06,370,no
25.88,0,0.06,770,no
25.19,14,0.08,360,no
25.44,0,0.08,355,no
25.56,0,0.06,470,no
25.06,6,0.07,360,no
25.25,0,0.08,355,no
25.81,10,0.14,485,no
25.5,0,0.07,380,no
25.44,0,0.08,350,no
25.19,0,0.07,365,no
25.13,10,0.08,360,no
25.19,0,0.07,365,no
25.38,0,0.08,355,no
25.38,0,0.51,360,no
25.13,5,0.07,360,no
25.06,7,0.08,360,no
25.06,1,0.07,345,no
25.13,0,0.08,360,no
25.25,16,0.08,355,no
25.44,0,0.07,370,no
25.06,3,0.08,355,no
25.06,1,0.08,345,no
25.31,0,0.06,360,no
25.13,0,0.08,360,no
25.19,0,0.07,360,no
26.06,18,0.07,940,no
25.13,0,0.07,355,no
25.13,0,0.08,345,no
